text
"<s>[INST] ¿Cómo se crea un cuerpo de paquete en SQL? [/INST] Se hace de la siguiente forma: CREATE PACKAGE BODY package_name AS / package body / END package_name;</s>"
"<s>[INST] ¿Cómo se crea un cuerpo de paquete en PL/SQL? [/INST] Se hace de la siguiente forma: CREATE PACKAGE BODY package_name AS / package body / END package_name;</s>"
"<s>[INST] ¿Cómo se crea un tipo objeto en SQL? [/INST] Se hace de la siguiente forma: CREATE TYPE type_name AS OBJECT (attribute datatype, ...);</s>"
"<s>[INST] ¿Cómo se crea un tipo objeto en PL/SQL? [/INST] Se hace de la siguiente forma: CREATE TYPE type_name AS OBJECT (attribute datatype, ...);</s>"
"<s>[INST] ¿Cómo se crea un tipo tabla en SQL? [/INST] Se hace de la siguiente forma: CREATE TYPE type_name AS TABLE OF element_type;</s>"
"<s>[INST] ¿Cómo se crea un tipo tabla en PL/SQL? [/INST] Se hace de la siguiente forma: CREATE TYPE type_name AS TABLE OF element_type;</s>"
"<s>[INST] ¿Cómo se crea un tipo arreglo variable (VARRAY) en SQL? [/INST] Se hace de la siguiente forma: CREATE TYPE type_name AS VARRAY(size) OF element_type;</s>"
"<s>[INST] ¿Cómo se crea un tipo arreglo variable (VARRAY) en PL/SQL? [/INST] Se hace de la siguiente forma: CREATE TYPE type_name AS VARRAY(size) OF element_type;</s>"
"<s>[INST] ¿Cómo se declara un bloque PL/SQL? [/INST] Se hace de la siguiente forma: DECLARE / declaration section / BEGIN / executable section / EXCEPTION / exception handling / END;</s>"
"<s>[INST] ¿Cómo se declara una estructura IF en PL/SQL? [/INST] Se hace de la siguiente forma: IF condition THEN / statements / END IF;</s>"
"<s>[INST] ¿Cómo se declara una estructura IF-ELSE en PL/SQL? [/INST] Se hace de la siguiente forma: IF condition THEN / statements / ELSE / statements / END IF;</s>"
"<s>[INST] ¿Cómo se declara una estructura IF-ELSIF-ELSE en PL/SQL? [/INST] Se hace de la siguiente forma: IF condition THEN / statements / ELSIF condition THEN / statements / ELSE / statements / END IF;</s>"
"<s>[INST] ¿Cómo se declara un CASE en PL/SQL? [/INST] Se hace de la siguiente forma: CASE selector WHEN value THEN / statements / ELSE / statements / END CASE;</s>"
"<s>[INST] ¿Cómo se declara un bucle básico en PL/SQL? [/INST] Se hace de la siguiente forma: LOOP / statements / END LOOP;</s>"
"<s>[INST] ¿Cómo se declara un bucle WHILE en PL/SQL? [/INST] Se hace de la siguiente forma: WHILE condition LOOP / statements / END LOOP;</s>"
"<s>[INST] ¿Cómo se declara un bucle FOR en PL/SQL? [/INST] Se hace de la siguiente forma: FOR counter IN start..end LOOP / statements / END LOOP;</s>"
"<s>[INST] ¿Cómo se declara un bucle FOR sobre un cursor en PL/SQL? [/INST] Se hace de la siguiente forma: FOR record IN cursor LOOP / statements / END LOOP;</s>"
"<s>[INST] ¿Cómo se sale de un bucle en PL/SQL? [/INST] Se hace de la siguiente forma: EXIT;</s>"
"<s>[INST] ¿Cómo se sale de un bucle bajo una condición en PL/SQL? [/INST] Se hace de la siguiente forma: EXIT WHEN condition;</s>"
"<s>[INST] ¿Cómo se salta a la siguiente iteración de un bucle en PL/SQL? [/INST] Se hace de la siguiente forma: CONTINUE;</s>"
"<s>[INST] ¿Cómo se salta a la siguiente iteración de un bucle bajo una condición en PL/SQL? [/INST] Se hace de la siguiente forma: CONTINUE WHEN condition;</s>"
"<s>[INST] ¿Cómo se salta a una etiqueta en PL/SQL? [/INST] Se hace de la siguiente forma: GOTO label</s>"
"<s>[INST] ¿Cómo se declara una etiqueta en PL/SQL? [/INST] Se hace de la siguiente forma: <<label>></s>"
"<s>[INST] ¿Cómo se lanza una excepción en PL/SQL? [/INST] Se hace de la siguiente forma: RAISE exception;</s>"
"<s>[INST] ¿Cómo se lanza una excepción con un mensaje personalizado en PL/SQL? [/INST] Se hace de la siguiente forma: RAISE_APPLICATION_ERROR(error_number, message);</s>"
"<s>[INST] ¿Cómo se maneja una excepción específica en PL/SQL? [/INST] Se hace de la siguiente forma: WHEN exception THEN / statements /</s>"
"<s>[INST] ¿Cómo se maneja cualquier excepción en PL/SQL? [/INST] Se hace de la siguiente forma: WHEN OTHERS THEN / statements */</s>"
"<s>[INST] ¿Cómo se ejecuta una sentencia SQL dinámica en PL/SQL? [/INST] Se hace de la siguiente forma: EXECUTE IMMEDIATE 'SQL statement';</s>"
"<s>[INST] ¿Cómo se abre un cursor explícito en PL/SQL? [/INST] Se hace de la siguiente forma: OPEN cursor FOR SELECT ...;</s>"
"<s>[INST] ¿Cómo se recuperan datos de un cursor en PL/SQL? [/INST] Se hace de la siguiente forma: FETCH cursor INTO variables;</s>"
"<s>[INST] ¿Cómo se cierra un cursor en PL/SQL? [/INST] Se hace de la siguiente forma: CLOSE cursor;</s>"
"<s>[INST] ¿Cómo se declara una transacción autónoma en PL/SQL? [/INST] Se hace de la siguiente forma: PRAGMA AUTONOMOUS_TRANSACTION;</s>"
"<s>[INST] ¿Cómo se asocia una excepción con un número de error en PL/SQL? [/INST] Se hace de la siguiente forma: PRAGMA EXCEPTION_INIT(exception, error_number);</s>"
"<s>[INST] ¿Cómo se especifica que un programa PL/SQL no modifica el estado de la base de datos en PL/SQL? [/INST] Se hace de la siguiente forma: PRAGMA RESTRICT_REFERENCES(program, WNDS);</s>"
"<s>[INST] ¿Cómo se especifica que un programa PL/SQL puede ser llamado múltiples veces sin efectos secundarios en PL/SQL? [/INST] Se hace de la siguiente forma: PRAGMA SERIALLY_REUSABLE;</s>"
"<s>[INST] ¿Cómo se especifica que una función PL/SQL se puede llamar desde SQL en PL/SQL? [/INST] Se hace de la siguiente forma: PRAGMA UDF;</s>"
"<s>[INST] ¿Cómo se recuperan múltiples filas en una colección en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT INTO collection FROM ...;</s>"
"<s>[INST] ¿Cómo se realiza una inserción masiva en PL/SQL? [/INST] Se hace de la siguiente forma: FORALL index IN start..end INSERT INTO ...;</s>"
"<s>[INST] ¿Cómo se crea una base de datos en SQL? [/INST] Se hace de la siguiente forma: CREATE DATABASE database_name;</s>"
"<s>[INST] ¿Cómo se crea una base de datos en PL/SQL? [/INST] Se hace de la siguiente forma: CREATE DATABASE database_name;</s>"
"<s>[INST] ¿Cómo se abre una base de datos en SQL? [/INST] Se hace de la siguiente forma: ALTER DATABASE database_name OPEN;</s>"
"<s>[INST] ¿Cómo se abre una base de datos en PL/SQL? [/INST] Se hace de la siguiente forma: ALTER DATABASE database_name OPEN;</s>"
"<s>[INST] ¿Cómo se cierra una base de datos en SQL? [/INST] Se hace de la siguiente forma: ALTER DATABASE database_name CLOSE;</s>"
"<s>[INST] ¿Cómo se cierra una base de datos en PL/SQL? [/INST] Se hace de la siguiente forma: ALTER DATABASE database_name CLOSE;</s>"
"<s>[INST] ¿Cómo se elimina una base de datos en SQL? [/INST] Se hace de la siguiente forma: DROP DATABASE database_name;</s>"
"<s>[INST] ¿Cómo se elimina una base de datos en PL/SQL? [/INST] Se hace de la siguiente forma: DROP DATABASE database_name;</s>"
"<s>[INST] ¿Cómo se crea un tablespace en SQL? [/INST] Se hace de la siguiente forma: CREATE TABLESPACE tablespace_name DATAFILE 'file_name' SIZE size;</s>"
"<s>[INST] ¿Cómo se crea un tablespace en PL/SQL? [/INST] Se hace de la siguiente forma: CREATE TABLESPACE tablespace_name DATAFILE 'file_name' SIZE size;</s>"
"<s>[INST] ¿Cómo se agrega un datafile a un tablespace en SQL? [/INST] Se hace de la siguiente forma: ALTER TABLESPACE tablespace_name ADD DATAFILE 'file_name' SIZE size;</s>"
"<s>[INST] ¿Cómo se agrega un datafile a un tablespace en PL/SQL? [/INST] Se hace de la siguiente forma: ALTER TABLESPACE tablespace_name ADD DATAFILE 'file_name' SIZE size;</s>"
"<s>[INST] ¿Cómo se pone un tablespace en modo offline en SQL? [/INST] Se hace de la siguiente forma: ALTER TABLESPACE tablespace_name OFFLINE;</s>"
"<s>[INST] ¿Cómo se pone un tablespace en modo offline en PL/SQL? [/INST] Se hace de la siguiente forma: ALTER TABLESPACE tablespace_name OFFLINE;</s>"
"<s>[INST] ¿Cómo se pone un tablespace en modo online en SQL? [/INST] Se hace de la siguiente forma: ALTER TABLESPACE tablespace_name ONLINE;</s>"
"<s>[INST] ¿Cómo se pone un tablespace en modo online en PL/SQL? [/INST] Se hace de la siguiente forma: ALTER TABLESPACE tablespace_name ONLINE;</s>"
"<s>[INST] ¿Cómo se elimina un tablespace en SQL? [/INST] Se hace de la siguiente forma: DROP TABLESPACE tablespace_name;</s>"
"<s>[INST] ¿Cómo se elimina un tablespace en PL/SQL? [/INST] Se hace de la siguiente forma: DROP TABLESPACE tablespace_name;</s>"
"<s>[INST] ¿Cómo se declaran variables en SQL? [/INST] No se pueden declarar variables directamente en SQL.</s>"
"<s>[INST] ¿Cómo se declaran variables en PL/SQL? [/INST] Se hace de la siguiente forma: DECLARE variable_name datatype;</s>"
"<s>[INST] ¿Cómo se implementan las estructuras de control de flujo (IF, LOOP) en SQL? [/INST] SQL no soporta estructuras de control de flujo de manera nativa.</s>"
"<s>[INST] ¿Cómo se implementan las estructuras de control de flujo (IF, LOOP) en PL/SQL? [/INST] Se hace de la siguiente forma: IF condition THEN ... ELSE ... END IF; LOOP ... END LOOP;</s>"
"<s>[INST] ¿Cómo se maneja una excepción en SQL? [/INST] SQL no tiene un manejo de excepciones nativo.</s>"
"<s>[INST] ¿Cómo se maneja una excepción en PL/SQL? [/INST] Se hace de la siguiente forma: EXCEPTION WHEN exception_name THEN ...;</s>"
"<s>[INST] ¿Cómo se crea un procedimiento almacenado en SQL? [/INST] SQL no permite la creación de procedimientos almacenados directamente.</s>"
"<s>[INST] ¿Cómo se crea un procedimiento almacenado en PL/SQL? [/INST] Se hace de la siguiente forma: CREATE OR REPLACE PROCEDURE procedure_name IS BEGIN ... END;</s>"
"<s>[INST] ¿Cómo se maneja un cursor en SQL? [/INST] SQL no maneja cursores explícitamente.</s>"
"<s>[INST] ¿Cómo se maneja un cursor en PL/SQL? [/INST] Se hace de la siguiente forma: CURSOR cursor_name IS SELECT_statement;</s>"
